existing_lion_name,existing_image_name,lion_orientation,distance_calculated,test_image_name,test_image_orientation
JJPEG14,6S2A2985.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG14,6S2A2986.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG14,6S2A2989.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG14,6S2A2990.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG14,6S2A2991.jpg,right,0.8951155111669448,6S2A8718_TDYSAF1,right
JJPEG14,6S2A2992.jpg,right,0.8759447021619633,6S2A8718_TDYSAF1,right
JJPEG14,6S2A2993.jpg,right,0.8856387153370169,6S2A8718_TDYSAF1,right
JJPEG14,6S2A2994.jpg,right,0.8744943673226526,6S2A8718_TDYSAF1,right
JJPEG15,6S2A2997.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG15,6S2A2998.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG15,6S2A2999.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG15,6S2A3000.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG15,6S2A3001.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG15,6S2A3002.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG15,6S2A3004.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG15,6S2A3005.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG15,6S2A3006.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG15,6S2A3008.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG15,6S2A3009.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG15,6S2A3010.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG15,6S2A3011.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG15,6S2A3013.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG15,6S2A3014.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG16,6S2A3017.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG16,6S2A3018.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG16,6S2A3021.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG16,6S2A3023.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG16,6S2A3025.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG16,6S2A3026.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG16,6S2A3027.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG16,6S2A3028.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG16,6S2A3029.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG16,6S2A3030.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3400.jpg,right,0.9392232172934394,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3401.jpg,right,0.951824817361147,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3402.jpg,right,0.9187353676385135,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3403.jpg,right,0.9223335043743879,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3404.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3405.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3406.jpg,right,0.9085110969793017,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3407.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3408.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3409.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3410.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3411.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3412.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3413.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3414.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3415.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3416.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3417.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3418.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3419.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3420.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3421.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3422.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3423.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3424.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG4,6S2A3425.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG5,6S2A3430.jpg,right,0.7398004834564145,6S2A8718_TDYSAF1,right
JJPEG5,6S2A3434.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG5,6S2A3435.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG5,6S2A3436.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG5,6S2A3437.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG5,6S2A3438.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG5,6S2A3439.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG5,6S2A3441.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG5,6S2A3442.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG5,6S2A3443.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG5,6S2A3444.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG6,6S2A3449.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
