existing_lion_name,existing_image_name,lion_orientation,distance_calculated,test_image_name,test_image_orientation
JJPEG15,6S2A2997.jpg,left,0.9308486992977695,6S2A2887_JJPEG10,left
JJPEG15,6S2A2998.jpg,left,0.8375103398365731,6S2A2887_JJPEG10,left
JJPEG15,6S2A2999.jpg,left,0.9051937896783453,6S2A2887_JJPEG10,left
JJPEG15,6S2A3000.jpg,left,0.8854536202273852,6S2A2887_JJPEG10,left
JJPEG15,6S2A3001.jpg,left,0.8993143153329428,6S2A2887_JJPEG10,left
JJPEG15,6S2A3002.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG15,6S2A3004.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG15,6S2A3005.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG15,6S2A3006.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG15,6S2A3008.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG15,6S2A3009.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG15,6S2A3010.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG15,6S2A3011.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG15,6S2A3013.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG15,6S2A3014.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG16,6S2A3017.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG16,6S2A3018.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG16,6S2A3021.jpg,left,0.7138411424943467,6S2A2887_JJPEG10,left
JJPEG16,6S2A3023.jpg,left,0.6216624474451897,6S2A2887_JJPEG10,left
JJPEG16,6S2A3025.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG16,6S2A3026.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG16,6S2A3027.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG16,6S2A3028.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG16,6S2A3029.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG16,6S2A3030.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG4,6S2A3400.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG4,6S2A3402.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG4,6S2A3403.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG4,6S2A3404.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG4,6S2A3405.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG4,6S2A3406.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG4,6S2A3407.jpg,left,0.8331803255988635,6S2A2887_JJPEG10,left
JJPEG4,6S2A3408.jpg,left,0.8154721158218953,6S2A2887_JJPEG10,left
JJPEG4,6S2A3414.jpg,left,0.8670732802766583,6S2A2887_JJPEG10,left
JJPEG4,6S2A3415.jpg,left,0.8599635112081668,6S2A2887_JJPEG10,left
JJPEG4,6S2A3416.jpg,left,0.8684744445784061,6S2A2887_JJPEG10,left
JJPEG4,6S2A3417.jpg,left,0.8758257212147857,6S2A2887_JJPEG10,left
JJPEG4,6S2A3418.jpg,left,0.8686068769648319,6S2A2887_JJPEG10,left
JJPEG4,6S2A3419.jpg,left,0.8539711948362375,6S2A2887_JJPEG10,left
JJPEG4,6S2A3423.jpg,left,0.8685120302003173,6S2A2887_JJPEG10,left
JJPEG4,6S2A3424.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG4,6S2A3425.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG5,6S2A3434.jpg,left,0.8350522639778266,6S2A2887_JJPEG10,left
